order_id,amount,profit,category,city,order_date,state,customername,customer_id,product_id,date_id
B-25889,7992,893,Electronics,Cleveland,2024-09-13,Ohio,Jennifer Hernandez,,1163.0,
B-25889,7992,893,Electronics,New York City,2023-05-04,New York,Shannon Warren,,1164.0,
B-25889,7992,893,Electronics,Chicago,2023-05-31,Illinois,Ashley Aguilar,,1165.0,
B-26675,6499,2189,Electronics,New York City,2024-06-15,New York,Daniel Price,,1166.0,
B-26675,6499,2189,Electronics,Orlando,2021-04-03,Florida,James Perez,,1167.0,
B-26168,8848,2090,Office Supplies,San Diego,2025-01-14,California,Jerry Smith,,1168.0,
B-25436,8044,3634,Office Supplies,Orlando,2020-12-24,Florida,Andre Fernandez,,1169.0,
B-25436,8044,3634,Office Supplies,San Diego,2022-10-07,California,Anthony West,,1170.0,
B-25794,7417,1334,Furniture,Tampa,2021-10-05,Florida,Amber Flowers,,1171.0,
B-26495,3451,658,Office Supplies,Chicago,2024-12-28,Illinois,Patricia Davis,,1172.0,
B-25815,8531,2555,Electronics,Austin,2022-05-14,Texas,Jasmine Gibbs,,1173.0,
B-25022,6646,848,Furniture,New York City,2023-08-19,New York,Nicole Dudley,,1174.0,
B-25022,6646,848,Furniture,Buffalo,2023-07-14,New York,Lori Colon,,1175.0,
B-26928,2553,907,Electronics,Dallas,2023-06-22,Texas,William Carr,,1176.0,
B-25905,8490,3485,Electronics,New York City,2023-03-21,New York,Jeffrey Dixon,,1177.0,
B-26739,2689,1330,Furniture,Los Angeles,2020-12-13,California,Robert Sexton,,1178.0,
B-26739,2689,1330,Furniture,Miami,2024-05-29,Florida,Brooke Gonzalez,,1179.0,
B-25697,815,54,Furniture,San Francisco,2021-05-25,California,Victoria Bryant MD,,1180.0,
B-25234,5024,379,Office Supplies,Dallas,2024-04-02,Texas,Nancy Kennedy,,1181.0,
B-25234,5024,379,Office Supplies,Peoria,2022-12-03,Illinois,Andrew Barry,,1182.0,
B-25665,8962,2444,Electronics,Cleveland,2021-07-12,Ohio,Carlos Wheeler,,1183.0,
B-25665,8962,2444,Electronics,Peoria,2020-03-22,Illinois,Isabella Roach,,1184.0,
B-25028,1961,59,Office Supplies,Orlando,2020-08-09,Florida,Samantha Williams,,1185.0,
B-26659,526,83,Furniture,Chicago,2022-02-18,Illinois,Samuel Little MD,,1186.0,
B-25966,6093,3042,Furniture,San Francisco,2021-06-14,California,Paul Taylor,,1187.0,
B-25966,6093,3042,Furniture,San Diego,2021-03-01,California,Susan Baker,,1188.0,
B-25350,7699,246,Electronics,Austin,2023-09-23,Texas,Mark Fry,,1189.0,
B-26370,8825,3594,Furniture,New York City,2024-07-31,New York,Megan Mclean,,1190.0,
B-26298,2082,642,Electronics,Rochester,2020-06-02,New York,Caitlin Hunt,,1191.0,
B-26298,2082,642,Electronics,Austin,2022-12-15,Texas,Jenna Holland,,1192.0,
B-26298,2082,642,Electronics,Buffalo,2020-08-07,New York,Stephanie Oconnell,,1193.0,
B-25068,914,163,Office Supplies,Chicago,2024-10-26,Illinois,Andrea Hill,,1194.0,
